Step,AgentID,Battery,State,Tasks_Completed,Distance_Traveled
92,shelf_4,,,,
92,shelf_48,,,,
92,shelf_33,,,,
93,shelf_49,,,,
93,shelf_11,,,,
93,shelf_55,,,,
93,shelf_12,,,,
93,shelf_8,,,,
93,shelf_17,,,,
93,station_1,,,,
93,manager,,,,
93,4,61.0,moving_to_delivery,2.0,78.0
93,shelf_58,,,,
93,shelf_52,,,,
93,shelf_65,,,,
93,shelf_9,,,,
93,station_2,,,,
93,shelf_24,,,,
93,shelf_33,,,,
93,shelf_39,,,,
93,shelf_41,,,,
93,shelf_10,,,,
93,shelf_45,,,,
93,shelf_16,,,,
93,shelf_37,,,,
93,shelf_6,,,,
93,shelf_20,,,,
93,0,57.0,moving_to_pickup,3.0,86.0
93,shelf_2,,,,
93,shelf_4,,,,
93,shelf_63,,,,
93,shelf_47,,,,
93,shelf_1,,,,
93,shelf_51,,,,
93,shelf_3,,,,
93,shelf_15,,,,
93,shelf_28,,,,
93,shelf_34,,,,
93,shelf_43,,,,
93,shelf_36,,,,
93,shelf_53,,,,
93,shelf_0,,,,
93,shelf_54,,,,
93,3,59.0,moving_to_pickup,2.0,82.0
93,shelf_64,,,,
93,shelf_29,,,,
93,shelf_48,,,,
93,shelf_5,,,,
93,shelf_14,,,,
93,shelf_44,,,,
93,shelf_31,,,,
93,shelf_46,,,,
93,station_0,,,,
93,shelf_40,,,,
93,shelf_23,,,,
93,shelf_22,,,,
93,shelf_61,,,,
93,shelf_59,,,,
93,shelf_21,,,,
93,shelf_30,,,,
93,shelf_56,,,,
93,2,57.5,moving_to_delivery,2.0,85.0
93,shelf_57,,,,
93,shelf_25,,,,
93,shelf_27,,,,
93,shelf_42,,,,
93,1,60.0,moving_to_pickup,3.0,80.0
93,shelf_38,,,,
93,shelf_50,,,,
93,shelf_18,,,,
93,shelf_60,,,,
93,station_3,,,,
93,shelf_13,,,,
93,shelf_62,,,,
93,shelf_19,,,,
93,shelf_32,,,,
93,shelf_7,,,,
93,shelf_26,,,,
93,shelf_35,,,,
94,shelf_17,,,,
94,shelf_64,,,,
94,shelf_2,,,,
94,shelf_25,,,,
94,shelf_48,,,,
94,0,56.5,moving_to_pickup,3.0,87.0
94,shelf_9,,,,
94,shelf_45,,,,
94,shelf_35,,,,
94,shelf_46,,,,
94,shelf_63,,,,
94,shelf_27,,,,
94,station_1,,,,
94,station_2,,,,
94,shelf_20,,,,
94,shelf_10,,,,
94,shelf_33,,,,
94,manager,,,,
94,shelf_32,,,,
94,shelf_51,,,,
94,shelf_12,,,,
94,shelf_7,,,,
94,shelf_31,,,,
94,shelf_50,,,,
94,shelf_24,,,,
94,shelf_19,,,,
94,shelf_40,,,,
94,shelf_54,,,,
94,shelf_43,,,,
94,shelf_26,,,,
94,shelf_30,,,,
94,station_0,,,,
94,shelf_3,,,,
94,shelf_29,,,,
94,4,60.5,moving_to_delivery,2.0,79.0
94,shelf_14,,,,
94,shelf_37,,,,
94,shelf_23,,,,
94,shelf_28,,,,
94,station_3,,,,
94,shelf_5,,,,
94,shelf_4,,,,
94,shelf_42,,,,
94,shelf_34,,,,
94,shelf_15,,,,
94,shelf_53,,,,
94,shelf_36,,,,
94,shelf_1,,,,
94,shelf_13,,,,
94,shelf_57,,,,
94,shelf_21,,,,
94,shelf_49,,,,
94,shelf_6,,,,
94,shelf_38,,,,
94,shelf_61,,,,
94,shelf_62,,,,
94,shelf_16,,,,
94,shelf_18,,,,
94,shelf_58,,,,
94,1,59.5,moving_to_pickup,3.0,81.0
94,shelf_47,,,,
94,shelf_8,,,,
94,shelf_55,,,,
94,shelf_0,,,,
94,2,57.0,moving_to_delivery,2.0,86.0
94,shelf_59,,,,
94,shelf_44,,,,
94,shelf_65,,,,
94,shelf_11,,,,
94,3,58.5,moving_to_pickup,2.0,83.0
94,shelf_41,,,,
94,shelf_60,,,,
94,shelf_52,,,,
94,shelf_56,,,,
94,shelf_22,,,,
94,shelf_39,,,,
95,shelf_0,,,,
95,shelf_32,,,,
95,shelf_63,,,,
95,shelf_65,,,,
95,shelf_6,,,,
95,4,60.0,moving_to_delivery,2.0,80.0
95,shelf_35,,,,
95,shelf_42,,,,
95,2,56.5,moving_to_delivery,2.0,87.0
95,shelf_52,,,,
95,shelf_7,,,,
95,shelf_47,,,,
95,station_2,,,,
95,3,58.0,moving_to_pickup,2.0,84.0
95,shelf_59,,,,
95,shelf_62,,,,
95,shelf_21,,,,
95,station_1,,,,
95,shelf_34,,,,
95,shelf_24,,,,
95,shelf_61,,,,
95,shelf_53,,,,
95,shelf_41,,,,
95,station_3,,,,
95,shelf_27,,,,
95,shelf_58,,,,
95,shelf_18,,,,
95,shelf_51,,,,
95,shelf_46,,,,
95,shelf_31,,,,
95,station_0,,,,
95,shelf_4,,,,
95,shelf_45,,,,
95,0,56.0,moving_to_pickup,3.0,88.0
95,shelf_40,,,,
95,shelf_54,,,,
95,1,59.0,moving_to_pickup,3.0,82.0
95,shelf_1,,,,
95,shelf_23,,,,
95,shelf_16,,,,
95,shelf_11,,,,
95,shelf_22,,,,
95,shelf_14,,,,
95,shelf_28,,,,
95,shelf_20,,,,
95,shelf_29,,,,
95,shelf_9,,,,
95,shelf_48,,,,
95,shelf_25,,,,
95,shelf_5,,,,
95,shelf_19,,,,
95,shelf_38,,,,
95,shelf_8,,,,
95,shelf_13,,,,
95,shelf_57,,,,
95,shelf_49,,,,
95,shelf_56,,,,
95,shelf_64,,,,
95,shelf_26,,,,
95,shelf_33,,,,
95,shelf_30,,,,
95,shelf_37,,,,
95,shelf_43,,,,
95,shelf_60,,,,
95,shelf_3,,,,
95,shelf_17,,,,
95,manager,,,,
95,shelf_44,,,,
95,shelf_39,,,,
95,shelf_10,,,,
95,shelf_15,,,,
95,shelf_36,,,,
95,shelf_50,,,,
95,shelf_55,,,,
95,shelf_12,,,,
95,shelf_2,,,,
96,shelf_51,,,,
96,station_1,,,,
96,shelf_36,,,,
96,shelf_7,,,,
96,shelf_26,,,,
96,shelf_52,,,,
96,shelf_64,,,,
96,shelf_20,,,,
96,shelf_14,,,,
96,shelf_45,,,,
96,shelf_6,,,,
96,shelf_31,,,,
96,shelf_55,,,,
96,shelf_2,,,,
96,shelf_61,,,,
96,shelf_5,,,,
96,shelf_33,,,,
96,station_2,,,,
96,shelf_30,,,,
96,shelf_27,,,,
96,shelf_38,,,,
96,shelf_49,,,,
96,shelf_12,,,,
96,shelf_8,,,,
96,shelf_39,,,,
96,shelf_4,,,,
96,shelf_24,,,,
96,shelf_35,,,,
96,shelf_18,,,,
96,3,57.5,moving_to_pickup,2.0,85.0
96,shelf_37,,,,
96,shelf_34,,,,
96,2,56.0,moving_to_delivery,2.0,88.0
96,station_3,,,,
96,shelf_28,,,,
96,shelf_15,,,,
96,shelf_43,,,,
96,shelf_57,,,,
96,shelf_25,,,,
96,shelf_21,,,,
96,shelf_9,,,,
96,shelf_41,,,,
96,shelf_13,,,,
96,shelf_54,,,,
96,shelf_17,,,,
96,shelf_16,,,,
96,station_0,,,,
96,0,55.5,moving_to_pickup,3.0,89.0
96,shelf_40,,,,
96,shelf_19,,,,
96,shelf_3,,,,
96,shelf_42,,,,
96,shelf_60,,,,
96,shelf_48,,,,
96,shelf_23,,,,
96,shelf_11,,,,
96,shelf_32,,,,
96,shelf_10,,,,
96,shelf_22,,,,
96,shelf_50,,,,
96,shelf_62,,,,
96,shelf_1,,,,
96,shelf_59,,,,
96,shelf_47,,,,
96,4,59.5,moving_to_delivery,2.0,81.0
96,shelf_63,,,,
96,shelf_53,,,,
96,shelf_44,,,,
96,manager,,,,
96,shelf_29,,,,
96,shelf_58,,,,
96,1,58.5,moving_to_pickup,3.0,83.0
96,shelf_0,,,,
96,shelf_65,,,,
96,shelf_56,,,,
96,shelf_46,,,,
97,shelf_46,,,,
97,shelf_31,,,,
97,shelf_30,,,,
97,shelf_36,,,,
97,station_2,,,,
97,shelf_24,,,,
97,shelf_58,,,,
97,shelf_18,,,,
97,shelf_0,,,,
97,manager,,,,
97,shelf_47,,,,
97,shelf_21,,,,
97,shelf_60,,,,
97,shelf_34,,,,
97,shelf_59,,,,
97,shelf_20,,,,
97,shelf_38,,,,
97,shelf_19,,,,
97,shelf_48,,,,
97,shelf_23,,,,
97,shelf_2,,,,
97,shelf_52,,,,
97,station_1,,,,
97,shelf_62,,,,
97,shelf_49,,,,
97,shelf_33,,,,
97,shelf_43,,,,
97,shelf_57,,,,
97,shelf_14,,,,
97,1,58.0,moving_to_pickup,3.0,84.0
97,shelf_9,,,,
97,shelf_51,,,,
97,shelf_35,,,,
97,shelf_61,,,,
97,shelf_10,,,,
97,shelf_16,,,,
97,shelf_8,,,,
97,3,57.0,moving_to_pickup,2.0,86.0
97,shelf_50,,,,
97,shelf_4,,,,
97,station_3,,,,
97,shelf_56,,,,
97,shelf_22,,,,
97,shelf_1,,,,
97,2,55.5,idle,3.0,89.0
97,shelf_39,,,,
97,shelf_32,,,,
97,shelf_53,,,,
97,shelf_3,,,,
97,shelf_64,,,,
97,shelf_40,,,,
97,shelf_12,,,,
97,shelf_63,,,,
97,shelf_6,,,,
97,station_0,,,,
97,shelf_29,,,,
97,0,55.0,moving_to_pickup,3.0,90.0
97,shelf_55,,,,
97,shelf_26,,,,
97,shelf_65,,,,
97,shelf_28,,,,
97,shelf_11,,,,
97,shelf_13,,,,
97,shelf_37,,,,
97,shelf_25,,,,
97,shelf_27,,,,
97,shelf_44,,,,
97,4,59.0,moving_to_delivery,2.0,82.0
97,shelf_45,,,,
97,shelf_7,,,,
97,shelf_54,,,,
97,shelf_42,,,,
97,shelf_17,,,,
97,shelf_5,,,,
97,shelf_15,,,,
97,shelf_41,,,,
98,shelf_63,,,,
98,shelf_32,,,,
98,shelf_36,,,,
98,shelf_38,,,,
98,shelf_16,,,,
98,shelf_50,,,,
98,3,56.5,moving_to_pickup,2.0,87.0
98,shelf_52,,,,
98,shelf_14,,,,
98,shelf_26,,,,
98,0,54.5,moving_to_pickup,3.0,91.0
98,shelf_24,,,,
98,shelf_8,,,,
98,station_0,,,,
98,shelf_22,,,,
98,shelf_33,,,,
98,shelf_41,,,,
98,shelf_10,,,,
98,shelf_27,,,,
98,shelf_15,,,,
98,shelf_17,,,,
98,shelf_48,,,,
98,shelf_62,,,,
98,shelf_2,,,,
98,shelf_43,,,,
98,station_2,,,,
98,shelf_13,,,,
98,shelf_19,,,,
98,shelf_60,,,,
98,shelf_30,,,,
98,shelf_18,,,,
98,shelf_58,,,,
98,shelf_25,,,,
98,shelf_45,,,,
98,station_1,,,,
98,shelf_5,,,,
98,shelf_37,,,,
98,shelf_29,,,,
98,shelf_54,,,,
98,shelf_7,,,,
98,shelf_28,,,,
98,shelf_31,,,,
98,shelf_23,,,,
98,shelf_55,,,,
98,shelf_11,,,,
98,station_3,,,,
98,shelf_0,,,,
98,shelf_9,,,,
98,shelf_6,,,,
98,shelf_1,,,,
98,shelf_47,,,,
98,shelf_20,,,,
98,shelf_42,,,,
98,shelf_35,,,,
98,shelf_49,,,,
98,shelf_44,,,,
98,shelf_56,,,,
98,shelf_39,,,,
98,shelf_64,,,,
98,shelf_61,,,,
98,1,57.5,moving_to_pickup,3.0,85.0
98,2,55.5,idle,3.0,89.0
98,shelf_46,,,,
98,shelf_40,,,,
98,shelf_3,,,,
98,shelf_65,,,,
98,shelf_59,,,,
98,manager,,,,
98,shelf_12,,,,
98,shelf_34,,,,
98,shelf_51,,,,
98,shelf_21,,,,
98,shelf_53,,,,
98,shelf_57,,,,
98,4,58.5,idle,3.0,83.0
98,shelf_4,,,,
99,0,54.0,moving_to_pickup,3.0,92.0
99,shelf_50,,,,
99,shelf_10,,,,
99,shelf_59,,,,
99,shelf_65,,,,
99,2,55.5,moving_to_pickup,3.0,89.0
99,shelf_28,,,,
99,shelf_64,,,,
99,shelf_32,,,,
99,shelf_5,,,,
99,shelf_18,,,,
99,shelf_41,,,,
99,3,56.0,moving_to_pickup,2.0,88.0
99,shelf_9,,,,
99,shelf_52,,,,
99,shelf_8,,,,
99,shelf_17,,,,
99,shelf_56,,,,
99,shelf_27,,,,
99,shelf_60,,,,
99,shelf_58,,,,
99,shelf_30,,,,
99,shelf_43,,,,
99,shelf_40,,,,
99,shelf_37,,,,
99,station_3,,,,
99,shelf_49,,,,
99,shelf_39,,,,
99,shelf_38,,,,
99,station_2,,,,
99,station_1,,,,
99,shelf_48,,,,
99,station_0,,,,
99,shelf_21,,,,
99,shelf_29,,,,
99,4,58.5,moving_to_pickup,3.0,83.0
99,shelf_11,,,,
99,shelf_34,,,,
99,shelf_45,,,,
99,shelf_55,,,,
99,shelf_23,,,,
99,shelf_6,,,,
99,shelf_62,,,,
99,shelf_46,,,,
99,shelf_3,,,,
99,shelf_57,,,,
99,1,57.0,moving_to_pickup,3.0,86.0
99,shelf_15,,,,
99,shelf_24,,,,
99,shelf_51,,,,
99,shelf_25,,,,
99,shelf_1,,,,
99,shelf_35,,,,
99,shelf_13,,,,
99,shelf_44,,,,
99,shelf_61,,,,
99,shelf_7,,,,
99,shelf_0,,,,
99,shelf_42,,,,
99,shelf_14,,,,
99,shelf_26,,,,
99,shelf_20,,,,
99,shelf_2,,,,
99,shelf_19,,,,
99,shelf_4,,,,
99,shelf_63,,,,
99,shelf_53,,,,
99,shelf_12,,,,
99,shelf_54,,,,
99,shelf_36,,,,
99,manager,,,,
99,shelf_47,,,,
99,shelf_22,,,,
99,shelf_33,,,,
99,shelf_31,,,,
99,shelf_16,,,,
100,shelf_14,,,,
100,shelf_65,,,,
100,shelf_29,,,,
100,shelf_46,,,,
100,shelf_34,,,,
100,manager,,,,
100,shelf_13,,,,
100,shelf_4,,,,
100,0,53.5,moving_to_pickup,3.0,93.0
100,shelf_6,,,,
100,shelf_31,,,,
100,shelf_8,,,,
100,shelf_27,,,,
100,shelf_42,,,,
100,shelf_23,,,,
100,station_1,,,,
100,shelf_32,,,,
100,shelf_53,,,,
100,shelf_44,,,,
100,shelf_18,,,,
100,shelf_38,,,,
100,shelf_55,,,,
100,shelf_51,,,,
100,shelf_24,,,,
100,shelf_59,,,,
100,shelf_26,,,,
100,shelf_21,,,,
100,shelf_48,,,,
100,1,56.5,moving_to_pickup,3.0,87.0
100,shelf_45,,,,
100,shelf_43,,,,
100,shelf_25,,,,
100,shelf_56,,,,
100,station_2,,,,
100,shelf_64,,,,
100,shelf_37,,,,
100,shelf_49,,,,
100,shelf_40,,,,
100,shelf_15,,,,
100,shelf_0,,,,
100,shelf_20,,,,
100,shelf_39,,,,
100,shelf_60,,,,
100,shelf_5,,,,
100,shelf_16,,,,
100,shelf_3,,,,
100,shelf_58,,,,
100,shelf_33,,,,
100,3,55.5,moving_to_delivery,2.0,89.0
100,shelf_61,,,,
100,shelf_2,,,,
100,shelf_30,,,,
100,shelf_28,,,,
100,2,55.0,moving_to_pickup,3.0,90.0
100,shelf_57,,,,
100,shelf_52,,,,
100,shelf_62,,,,
100,station_0,,,,
100,shelf_19,,,,
100,shelf_35,,,,
100,station_3,,,,
100,shelf_11,,,,
100,shelf_22,,,,
100,shelf_50,,,,
100,shelf_9,,,,
100,shelf_54,,,,
100,shelf_12,,,,
100,shelf_7,,,,
100,shelf_63,,,,
100,4,58.0,moving_to_pickup,3.0,84.0
100,shelf_41,,,,
100,shelf_10,,,,
100,shelf_36,,,,
100,shelf_47,,,,
100,shelf_1,,,,
100,shelf_17,,,,
101,shelf_8,,,,
101,shelf_24,,,,
101,shelf_7,,,,
101,shelf_56,,,,
101,shelf_55,,,,
101,shelf_2,,,,
101,shelf_62,,,,
101,shelf_28,,,,
101,shelf_51,,,,
101,shelf_30,,,,
101,shelf_61,,,,
101,shelf_18,,,,
101,shelf_25,,,,
101,shelf_40,,,,
101,shelf_50,,,,
101,shelf_60,,,,
101,shelf_48,,,,
101,shelf_11,,,,
101,shelf_33,,,,
101,shelf_9,,,,
101,shelf_45,,,,
101,shelf_1,,,,
101,shelf_37,,,,
101,shelf_52,,,,
101,shelf_35,,,,
101,shelf_43,,,,
101,shelf_6,,,,
101,station_2,,,,
101,shelf_29,,,,
101,shelf_54,,,,
101,shelf_34,,,,
101,2,54.5,moving_to_pickup,3.0,91.0
101,shelf_49,,,,
101,shelf_59,,,,
101,shelf_57,,,,
101,station_3,,,,
101,shelf_15,,,,
101,shelf_14,,,,
101,shelf_44,,,,
101,shelf_46,,,,
101,shelf_22,,,,
101,shelf_41,,,,
101,shelf_12,,,,
101,shelf_17,,,,
101,0,53.0,moving_to_pickup,3.0,94.0
101,shelf_21,,,,
101,4,57.5,moving_to_pickup,3.0,85.0
101,shelf_26,,,,
101,shelf_20,,,,
101,shelf_0,,,,
101,1,56.0,moving_to_pickup,3.0,88.0
101,shelf_38,,,,
101,shelf_32,,,,
101,shelf_3,,,,
101,shelf_31,,,,
101,shelf_27,,,,
101,shelf_39,,,,
101,shelf_10,,,,
101,shelf_16,,,,
101,manager,,,,
101,shelf_36,,,,
101,shelf_19,,,,
101,3,55.0,moving_to_delivery,2.0,90.0
101,shelf_23,,,,
101,shelf_53,,,,
101,shelf_5,,,,
101,shelf_13,,,,
101,shelf_47,,,,
101,shelf_63,,,,
101,station_1,,,,
101,shelf_42,,,,
101,shelf_64,,,,
101,shelf_58,,,,
101,station_0,,,,
101,shelf_65,,,,
101,shelf_4,,,,
102,shelf_48,,,,
102,shelf_4,,,,
102,shelf_53,,,,
102,shelf_47,,,,
102,0,52.5,moving_to_pickup,3.0,95.0
102,shelf_25,,,,
102,shelf_44,,,,
102,shelf_50,,,,
102,shelf_14,,,,
102,station_1,,,,
102,shelf_41,,,,
102,shelf_37,,,,
102,4,57.0,moving_to_pickup,3.0,86.0
102,shelf_26,,,,
102,shelf_36,,,,
102,shelf_61,,,,
102,shelf_0,,,,
102,shelf_49,,,,
102,shelf_19,,,,
102,shelf_5,,,,
102,shelf_62,,,,
102,shelf_22,,,,
102,shelf_60,,,,
102,shelf_55,,,,
102,shelf_40,,,,
102,2,54.0,moving_to_delivery,3.0,92.0
102,shelf_21,,,,
102,shelf_1,,,,
102,shelf_17,,,,
102,shelf_39,,,,
102,shelf_57,,,,
102,shelf_10,,,,
102,shelf_29,,,,
102,shelf_12,,,,
102,shelf_54,,,,
102,shelf_15,,,,
102,shelf_31,,,,
102,shelf_32,,,,
102,shelf_33,,,,
102,station_2,,,,
102,shelf_7,,,,
102,shelf_64,,,,
102,shelf_59,,,,
102,shelf_43,,,,
102,shelf_34,,,,
102,shelf_18,,,,
102,shelf_24,,,,
102,shelf_38,,,,
102,1,55.5,moving_to_pickup,3.0,89.0
102,manager,,,,
102,shelf_51,,,,
102,shelf_45,,,,
102,station_0,,,,
102,shelf_52,,,,
102,shelf_23,,,,
102,shelf_46,,,,
102,shelf_27,,,,
102,shelf_58,,,,
102,shelf_28,,,,
102,shelf_42,,,,
102,shelf_2,,,,
102,shelf_20,,,,
102,shelf_56,,,,
102,shelf_8,,,,
102,shelf_13,,,,
102,shelf_35,,,,
102,3,54.5,moving_to_delivery,2.0,91.0
102,shelf_30,,,,
102,shelf_6,,,,
102,shelf_16,,,,
102,shelf_65,,,,
102,shelf_11,,,,
102,shelf_63,,,,
102,shelf_9,,,,
102,station_3,,,,
102,shelf_3,,,,
103,2,53.5,moving_to_delivery,3.0,93.0
103,shelf_28,,,,
103,shelf_55,,,,
103,shelf_7,,,,
103,4,56.5,moving_to_pickup,3.0,87.0
103,shelf_50,,,,
103,shelf_0,,,,
103,shelf_57,,,,
103,shelf_14,,,,
103,shelf_25,,,,
103,shelf_22,,,,
103,shelf_61,,,,
103,shelf_31,,,,
103,shelf_16,,,,
103,station_1,,,,
103,shelf_37,,,,
103,shelf_46,,,,
103,shelf_27,,,,
103,shelf_26,,,,
103,shelf_12,,,,
103,shelf_33,,,,
103,shelf_39,,,,
103,shelf_38,,,,
103,shelf_42,,,,
103,shelf_56,,,,
103,shelf_8,,,,
103,station_2,,,,
103,shelf_43,,,,
103,shelf_45,,,,
103,station_0,,,,
103,shelf_3,,,,
103,shelf_49,,,,
103,1,55.0,moving_to_delivery,3.0,90.0
103,0,52.0,moving_to_pickup,3.0,96.0
103,manager,,,,
103,shelf_21,,,,
103,shelf_24,,,,
103,shelf_52,,,,
103,station_3,,,,
103,shelf_1,,,,
103,shelf_62,,,,
103,shelf_23,,,,
103,shelf_4,,,,
103,shelf_32,,,,
103,shelf_44,,,,
103,shelf_34,,,,
103,shelf_64,,,,
103,shelf_15,,,,
103,shelf_53,,,,
103,shelf_17,,,,
103,shelf_36,,,,
103,shelf_51,,,,
103,shelf_48,,,,
103,shelf_6,,,,
103,shelf_13,,,,
103,shelf_11,,,,
103,shelf_58,,,,
103,shelf_40,,,,
103,shelf_29,,,,
103,3,54.0,moving_to_delivery,2.0,92.0
103,shelf_63,,,,
103,shelf_65,,,,
103,shelf_59,,,,
103,shelf_19,,,,
103,shelf_41,,,,
103,shelf_35,,,,
103,shelf_5,,,,
103,shelf_18,,,,
103,shelf_2,,,,
103,shelf_10,,,,
103,shelf_47,,,,
103,shelf_9,,,,
103,shelf_60,,,,
103,shelf_20,,,,
103,shelf_54,,,,
103,shelf_30,,,,
104,shelf_13,,,,
104,shelf_20,,,,
104,shelf_61,,,,
104,shelf_17,,,,
104,shelf_64,,,,
104,shelf_5,,,,
104,shelf_49,,,,
104,shelf_7,,,,
104,shelf_12,,,,
104,shelf_34,,,,
104,shelf_15,,,,
104,shelf_4,,,,
104,shelf_47,,,,
104,shelf_55,,,,
104,shelf_41,,,,
104,shelf_3,,,,
104,shelf_51,,,,
104,shelf_36,,,,
104,shelf_21,,,,
104,manager,,,,
104,shelf_10,,,,
104,shelf_30,,,,
104,shelf_54,,,,
104,4,56.0,moving_to_pickup,3.0,88.0
104,shelf_37,,,,
104,shelf_33,,,,
104,shelf_18,,,,
104,shelf_53,,,,
104,station_3,,,,
104,shelf_28,,,,
104,shelf_25,,,,
104,shelf_48,,,,
104,shelf_43,,,,
104,shelf_52,,,,
104,shelf_16,,,,
104,0,51.5,moving_to_pickup,3.0,97.0
104,3,53.5,moving_to_delivery,2.0,93.0
104,shelf_32,,,,
104,shelf_42,,,,
104,shelf_11,,,,
104,shelf_56,,,,
104,shelf_59,,,,
104,2,53.0,moving_to_delivery,3.0,94.0
104,shelf_46,,,,
104,shelf_23,,,,
104,shelf_58,,,,
104,station_2,,,,
104,shelf_50,,,,
104,shelf_19,,,,
104,shelf_1,,,,
104,shelf_29,,,,
104,shelf_8,,,,
104,shelf_31,,,,
104,shelf_26,,,,
104,1,54.5,moving_to_delivery,3.0,91.0
104,shelf_40,,,,
104,shelf_24,,,,
104,shelf_35,,,,
104,shelf_14,,,,
104,station_1,,,,
104,shelf_63,,,,
104,shelf_22,,,,
104,shelf_39,,,,
104,shelf_45,,,,
104,shelf_27,,,,
104,shelf_60,,,,
104,shelf_2,,,,
104,shelf_57,,,,
104,shelf_6,,,,
104,shelf_38,,,,
104,shelf_44,,,,
104,shelf_65,,,,
104,shelf_9,,,,
104,station_0,,,,
104,shelf_0,,,,
104,shelf_62,,,,
105,0,51.0,moving_to_pickup,3.0,98.0
105,shelf_31,,,,
105,shelf_30,,,,
105,shelf_53,,,,
105,shelf_47,,,,
105,shelf_32,,,,
105,shelf_55,,,,
105,shelf_48,,,,
105,shelf_44,,,,
105,shelf_9,,,,
105,3,53.0,moving_to_delivery,2.0,94.0
105,shelf_64,,,,
105,station_0,,,,
105,shelf_54,,,,
105,shelf_13,,,,
105,shelf_49,,,,
105,shelf_62,,,,
105,shelf_33,,,,
105,shelf_59,,,,
105,shelf_5,,,,
105,shelf_7,,,,
105,shelf_16,,,,
105,shelf_29,,,,
105,shelf_25,,,,
105,shelf_11,,,,
105,shelf_20,,,,
105,shelf_56,,,,
105,4,55.5,moving_to_pickup,3.0,89.0
105,shelf_28,,,,
105,shelf_57,,,,
105,shelf_36,,,,
105,shelf_21,,,,
105,1,54.0,moving_to_delivery,3.0,92.0
105,shelf_38,,,,
105,shelf_42,,,,
105,shelf_40,,,,
105,shelf_39,,,,
105,shelf_43,,,,
105,shelf_26,,,,
105,shelf_50,,,,
105,shelf_37,,,,
105,shelf_22,,,,
105,shelf_2,,,,
105,shelf_8,,,,
105,shelf_60,,,,
105,shelf_27,,,,
105,shelf_51,,,,
105,2,52.5,moving_to_delivery,3.0,95.0
105,shelf_46,,,,
105,shelf_63,,,,
105,shelf_45,,,,
105,station_1,,,,
105,shelf_6,,,,
105,shelf_0,,,,
105,shelf_52,,,,
105,shelf_3,,,,
105,shelf_65,,,,
105,shelf_1,,,,
105,shelf_4,,,,
105,shelf_23,,,,
105,shelf_17,,,,
105,shelf_41,,,,
105,shelf_35,,,,
105,shelf_10,,,,
105,shelf_15,,,,
105,shelf_18,,,,
105,shelf_12,,,,
105,shelf_34,,,,
105,shelf_24,,,,
105,station_2,,,,
105,shelf_19,,,,
105,shelf_14,,,,
105,shelf_61,,,,
105,shelf_58,,,,
105,manager,,,,
105,station_3,,,,
106,shelf_58,,,,
106,shelf_21,,,,
106,station_1,,,,
106,4,55.0,moving_to_pickup,3.0,90.0
106,shelf_19,,,,
106,0,50.5,moving_to_pickup,3.0,99.0
106,shelf_16,,,,
106,manager,,,,
106,shelf_41,,,,
106,shelf_46,,,,
106,shelf_55,,,,
106,shelf_14,,,,
106,shelf_30,,,,
106,shelf_50,,,,
106,shelf_39,,,,
106,shelf_45,,,,
106,shelf_0,,,,
106,shelf_37,,,,
106,shelf_36,,,,
106,station_0,,,,
106,shelf_4,,,,
106,shelf_40,,,,
106,shelf_62,,,,
106,shelf_35,,,,
106,shelf_65,,,,
106,shelf_32,,,,
106,shelf_53,,,,
106,shelf_48,,,,
106,shelf_5,,,,
106,shelf_56,,,,
106,2,52.0,moving_to_delivery,3.0,96.0
106,shelf_52,,,,
106,shelf_23,,,,
106,shelf_28,,,,
106,shelf_43,,,,
106,shelf_11,,,,
106,shelf_3,,,,
106,shelf_33,,,,
106,shelf_51,,,,
106,shelf_38,,,,
106,shelf_49,,,,
106,shelf_44,,,,
106,shelf_1,,,,
106,station_3,,,,
106,shelf_59,,,,
106,shelf_18,,,,
106,shelf_12,,,,
106,shelf_8,,,,
106,shelf_42,,,,
106,3,52.5,moving_to_delivery,2.0,95.0
106,shelf_24,,,,
106,station_2,,,,
106,shelf_54,,,,
106,shelf_22,,,,
106,shelf_20,,,,
106,shelf_26,,,,
106,shelf_6,,,,
106,shelf_57,,,,
106,shelf_64,,,,
106,shelf_63,,,,
106,shelf_17,,,,
106,shelf_13,,,,
106,shelf_7,,,,
106,shelf_29,,,,
106,shelf_9,,,,
106,1,53.5,moving_to_delivery,3.0,93.0
106,shelf_61,,,,
106,shelf_2,,,,
106,shelf_60,,,,
106,shelf_27,,,,
106,shelf_31,,,,
106,shelf_47,,,,
106,shelf_34,,,,
106,shelf_10,,,,
106,shelf_25,,,,
106,shelf_15,,,,
107,manager,,,,
107,shelf_30,,,,
107,shelf_38,,,,
107,shelf_65,,,,
107,shelf_25,,,,
107,shelf_19,,,,
107,shelf_16,,,,
107,station_3,,,,
107,shelf_18,,,,
107,shelf_2,,,,
107,shelf_5,,,,
107,shelf_8,,,,
107,shelf_43,,,,
107,shelf_49,,,,
107,0,50.0,moving_to_pickup,3.0,100.0
107,shelf_10,,,,
107,shelf_27,,,,
107,shelf_58,,,,
107,shelf_12,,,,
107,shelf_24,,,,
107,shelf_15,,,,
107,4,54.5,moving_to_pickup,3.0,91.0
107,shelf_21,,,,
107,shelf_41,,,,
107,shelf_57,,,,
107,shelf_60,,,,
107,shelf_3,,,,
107,shelf_54,,,,
107,shelf_33,,,,
107,shelf_56,,,,
107,shelf_42,,,,
107,station_1,,,,
107,shelf_7,,,,
